seg_key,seg_id,freq,docfreq,start_prob,end_prob,avg_pos,mean_len,H_left,H_right,H_total,avg_pmi_left,avg_pmi_right,numeric_assoc,burstiness,idf,coll_skew,examples,assigned_comp_idx,assigned_label,post_commodity,post_title,post_proper_name,log_odds_num_adj,g2_num_adj,stability
"13,8,20,12,33,5,46,5",seg_00152,1,1,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.30927357048383897,0.0,1.0,0.9980769225579228,5.5626028611934215,0.5,"[(230, 1)]",0,commodity,0.9999999999991349,0.0,8.649332273963468e-13,1.3212097400324594,0.0,1.0
"13,8,33,5",seg_00153,1,1,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.5456623485480687,0.0,1.0,0.9980769225579224,5.5626028611934215,0.5,"[(20, 3)]",0,commodity,0.9999999999438494,0.0,5.6151475233981083e-11,1.3212097400324594,0.0,1.0
"13,8,4,12,46,5",seg_00154,1,1,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.4619530804222238,0.0,1.0,0.9980769225579228,5.5626028611934215,0.5,"[(406, 1)]",0,commodity,0.9999999999792113,0.0,2.0788457040530345e-11,1.3212097400324594,0.0,1.0
"17,10,37,1,20,12",seg_00155,1,1,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-0.35720536299394556,1.0,0.9980769225579227,5.5626028611934215,0.5,"[(468, 0)]",0,commodity,1.0,1.4130984157018025e-17,0.0,1.3212097400324594,0.0,1.0
"17,10,37,1,66,12",seg_00156,1,1,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-0.35720536299394556,1.0,0.9980769225579229,5.5626028611934215,0.5,"[(118, 0)]",0,commodity,1.0,1.4130984157019434e-17,0.0,1.3212097400324594,0.0,1.0
"18,10,47,5,46,5",seg_00157,1,1,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.11821833372112955,0.0,1.0,0.9980769225579227,5.5626028611934215,0.5,"[(329, 1)]",0,commodity,0.9999999999952855,0.0,4.714280893453759e-12,1.3212097400324594,0.0,0.975609756097561
"19,13,29,8",seg_00158,1,1,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.560565369090334,1.0,0.9980769225579225,5.5626028611934215,0.5,"[(40, 0)]",0,commodity,0.9999999999992859,7.140701132327115e-13,0.0,1.3212097400324594,0.0,1.0
"19,13,36,8",seg_00159,1,1,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.6442746372161787,1.0,0.9980769225579226,5.5626028611934215,0.5,"[(49, 0)]",0,commodity,0.9999999999999911,9.406346612446148e-15,0.0,1.3212097400324594,0.0,1.0
"19,13,36,8,47,5",seg_00160,1,1,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-0.35720536299394556,1.0,0.9980769225579228,5.5626028611934215,0.5,"[(349, 0)]",0,commodity,1.0,1.413098415701863e-17,0.0,1.3212097400324594,0.0,1.0
"19,13,43,14,2",seg_00161,1,1,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-1.7091320806096282,1.0,0.9980769225579225,5.5626028611934215,0.5,"[(45, 0)]",0,commodity,0.9999999999999982,1.1183801210929072e-15,0.0,1.3212097400324594,0.0,1.0
"19,13,54,14,2,1",seg_00163,1,1,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-0.35720536299394556,1.0,0.9980769225579227,5.5626028611934215,0.5,"[(195, 0)]",0,commodity,1.0,1.4130984157018025e-17,0.0,1.3212097400324594,0.0,0.975609756097561
"19,13,66,12",seg_00164,1,1,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-0.2120233531494473,1.0,0.9980769225579228,5.5626028611934215,0.5,"[(495, 0)]",0,commodity,1.0,3.610552387815129e-16,0.0,1.3212097400324594,0.0,1.0
"19,13,68,14,29,8",seg_00165,1,1,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-0.14748483201187623,1.0,0.9980769225579227,5.5626028611934215,0.5,"[(340, 0)]",0,commodity,1.0,1.3219761978459858e-17,0.0,1.3212097400324594,0.0,1.0
"23,10,37,1,20,12",seg_00169,1,1,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-0.35720536299394556,1.0,0.9980769225579227,5.5626028611934215,0.5,"[(328, 0)]",0,commodity,1.0,1.4130984157018025e-17,0.0,1.3212097400324594,0.0,0.975609756097561
"32,8,4,12,46,5",seg_00176,1,1,0.0,1.0,1.0,6.0,0.0,0.0,0.0,-0.6174884612576119,0.0,1.0,0.9980769225579226,5.5626028611934215,0.5,"[(186, 1)]",0,commodity,0.9999999999967848,0.0,3.2162939084766893e-12,1.3212097400324594,0.0,1.0
"32,8,41,12,46,5",seg_00177,1,1,0.0,1.0,1.0,6.0,0.0,0.0,0.0,-1.7091320806096282,0.0,1.0,0.9980769225579226,5.5626028611934215,0.5,"[(450, 2)]",0,commodity,0.9999999999968061,0.0,3.1950269439299215e-12,1.3212097400324594,0.0,1.0
"32,8,46,5,46,5",seg_00178,1,1,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.20919011192685577,0.0,1.0,0.9980769225579229,5.5626028611934215,0.5,"[(241, 1)]",0,commodity,0.9999999999949516,0.0,5.048120902431699e-12,1.3212097400324594,0.0,1.0
"34,13,32,8",seg_00180,1,1,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.174271007970443,1.0,0.9980769225579226,5.5626028611934215,0.5,"[(50, 0)]",0,commodity,0.9999999999999982,2.0508399608304027e-15,0.0,1.3212097400324594,0.0,1.0
"34,13,4,12",seg_00181,1,1,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.6442746372161787,1.0,0.9980769225579229,5.5626028611934215,0.5,"[(509, 0)]",0,commodity,0.9999999999999911,9.40634661244755e-15,0.0,1.3212097400324594,0.0,0.975609756097561
"34,13,4,12,47,5",seg_00182,1,1,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-0.35720536299394556,1.0,0.9980769225579227,5.5626028611934215,0.5,"[(209, 0)]",0,commodity,1.0,1.4130984157018025e-17,0.0,1.3212097400324594,0.0,1.0
"34,13,43,14,48,5",seg_00183,1,1,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-0.35720536299394556,1.0,0.998076922557923,5.5626028611934215,0.5,"[(251, 0)]",0,commodity,1.0,1.4130984157020034e-17,0.0,1.3212097400324594,0.0,1.0
"34,13,49,14,67,1",seg_00184,1,1,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-0.35720536299394556,1.0,0.9980769225579226,5.5626028611934215,0.5,"[(55, 0)]",0,commodity,1.0,1.4130984157017323e-17,0.0,1.3212097400324594,0.0,1.0
"34,13,54,14,2",seg_00185,1,1,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-1.7091320806096282,1.0,0.9980769225579229,5.5626028611934215,0.5,"[(500, 0)]",0,commodity,0.9999999999999982,1.1183801210931218e-15,0.0,1.3212097400324594,0.0,1.0
"34,13,68,14,67,1",seg_00188,1,1,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-0.14748483201187623,1.0,0.9980769225579229,5.5626028611934215,0.5,"[(505, 0)]",0,commodity,1.0,1.3219761978461174e-17,0.0,1.3212097400324594,0.0,1.0
"34,13,7,9",seg_00189,1,1,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-0.2120233531494473,1.0,0.9980769225579227,5.5626028611934215,0.5,"[(200, 0)]",0,commodity,1.0,3.6105523878149745e-16,0.0,1.3212097400324594,0.0,1.0
"34,13,75,14",seg_00190,1,1,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.174271007970443,1.0,0.9980769225579228,5.5626028611934215,0.5,"[(350, 0)]",0,commodity,0.9999999999999982,2.0508399608306067e-15,0.0,1.3212097400324594,0.0,1.0
"35,13,54,14,70,1",seg_00192,1,1,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-0.14748483201187623,1.0,0.9980769225579227,5.5626028611934215,0.5,"[(65, 0)]",0,commodity,1.0,1.3219761978459858e-17,0.0,1.3212097400324594,0.0,1.0
